State,commodity,Year,target_year,target_next_year_production,total_production,production_lag_1,production_lag_2,production_lag_3,rolling_3_mean,rolling_5_mean,yoy_pct_change,state_share_of_commodity,production_rank_in_commodity_year,years_observed_so_far,expanding_mean_to_date
MINNESOTA,Cheese,2007,2008,641748000.0,610339000.0,624267000.0,629534000.0,623968000.0,621380000.0,620992200.0,-0.02231096630127814,0.06959111589287462,5.0,38,542072342.1052631
NEW MEXICO,Cheese,2007,2008,602890000.0,602324000.0,579411000.0,189686000.0,,457140333.3333333,457140333.3333333,0.03954533137962517,0.06867724213766416,6.0,3,457140333.3333333
NEW YORK,Cheese,2007,2008,715923000.0,738046000.0,699087000.0,666815000.0,699465000.0,701316000.0,702019400.0,0.055728400041768766,0.08415232308646922,4.0,38,471242210.5263158
OHIO,Cheese,2007,2008,182147000.0,194466000.0,201299000.0,198718000.0,182377000.0,198161000.0,188739000.0,-0.0339445302758583,0.022173097152932638,9.0,38,108353157.89473684
PENNSYLVANIA,Cheese,2007,2008,402058000.0,393877000.0,377540000.0,395003000.0,376730000.0,388806666.6666667,382419000.0,0.043272236054457805,0.044910025337620195,7.0,38,228571526.31578946
SOUTH DAKOTA,Cheese,2007,2008,230189000.0,209249000.0,185957000.0,175677000.0,159278000.0,190294333.33333334,176359200.0,0.1252547631979436,0.023858661185780557,8.0,38,120539684.21052632
UTAH,Cheese,2007,2008,108485000.0,104114000.0,103445000.0,86414000.0,67294000.0,97991000.0,87064400.0,0.0064672047948185025,0.011871123162817299,12.0,38,70683578.94736843
VERMONT,Cheese,2007,2008,149267000.0,155562000.0,138897000.0,101880000.0,134031000.0,132113000.0,133516000.0,0.11998099311000238,0.017737246301690306,10.0,29,92075413.79310344
WISCONSIN,Cheese,2007,2008,2524125000.0,2462043000.0,2452855000.0,2405945000.0,2356516000.0,2440281000.0,2390777400.0,0.0037458390324744024,0.28072320422951946,1.0,38,1787971842.1052632
ALABAMA,Honey,2007,2008,594000.0,616000.0,792000.0,858000.0,1044000.0,755333.3333333334,875200.0,-0.2222222222222222,0.004136989281201806,28.0,21,1040369.9047619047
ARIZONA,Honey,2007,2008,1600000.0,1920000.0,1950000.0,1800000.0,1760000.0,1890000.0,1990000.0,-0.015384615384615385,0.01289451204530433,20.0,21,2923531.1904761903
ARKANSAS,Honey,2007,2008,2100000.0,2240000.0,2432000.0,2484000.0,2280000.0,2385333.3333333335,2487200.0,-0.07894736842105263,0.015043597386188386,15.0,21,3358523.8095238097
CALIFORNIA,Honey,2007,2008,18360000.0,13600000.0,19760000.0,30000000.0,17550000.0,21120000.0,22614000.0,-0.3117408906882591,0.09133612698757235,2.0,21,27184918.14285714
COLORADO,Honey,2007,2008,1215000.0,1581000.0,2700000.0,1960000.0,1840000.0,2080333.3333333333,2029000.0,-0.41444444444444445,0.010617824762305285,21.0,21,2591738.476190476
FLORIDA,Honey,2007,2008,11850000.0,10657946.0,13770000.0,13760000.0,20090000.0,12729315.333333334,14637589.2,-0.22600246913580246,0.07157761097666829,4.0,21,19542806.95238095
GEORGIA,Honey,2007,2008,4615000.0,3480000.0,4662000.0,2891000.0,3087000.0,3677666.6666666665,3500000.0,-0.25353925353925355,0.0233713030821141,11.0,21,3962428.5714285714
HAWAII,Honey,2007,2008,900000.0,920000.0,930000.0,1179000.0,768000.0,1009666.6666666666,919000.0,-0.010752688172043012,0.0061786203550416585,26.0,21,1094465.1904761905
IDAHO,Honey,2007,2008,3600000.0,3772000.0,4180000.0,3515000.0,6300000.0,3822333.3333333335,4473400.0,-0.09760765550239234,0.0253323434556708,10.0,21,5957571.428571428
ILLINOIS,Honey,2007,2008,448000.0,480202.0,660000.0,680000.0,385000.0,606734.0,525040.4,-0.2724212121212121,0.0032249846214475156,30.0,21,805649.9523809524
INDIANA,Honey,2007,2008,469000.0,420252.0,378000.0,512000.0,413000.0,436750.6666666667,400650.4,0.11177777777777778,0.0028223669146162688,34.0,21,740297.7142857143
IOWA,Honey,2007,2008,1488000.0,2106000.0,2184000.0,2464000.0,2345000.0,2251333.3333333335,2197400.0,-0.03571428571428571,0.014143667899693188,17.0,21,3216564.285714286
KANSAS,Honey,2007,2008,610000.0,409242.0,770000.0,800000.0,1120000.0,659747.3333333334,802248.4,-0.4685168831168831,0.0027484249471064763,35.0,21,1244560.1904761905
KENTUCKY,Honey,2007,2008,156000.0,244000.0,280000.0,250000.0,280000.0,258000.0,258800.0,-0.12857142857142856,0.0016386775724240921,41.0,21,238679.2857142857
LOUISIANA,Honey,2007,2008,3080000.0,2581000.0,2700000.0,3395000.0,3430000.0,2892000.0,3033200.0,-0.04407407407407407,0.017333716452567958,14.0,21,3646486.5714285714
MAINE,Honey,2007,2008,294000.0,279174.0,253000.0,208000.0,217000.0,246724.66666666666,244234.8,0.10345454545454545,0.0018749023467373913,39.0,21,341629.7619047619
MICHIGAN,Honey,2007,2008,5183000.0,4938440.0,3960000.0,4420000.0,4355000.0,4439480.0,4496688.0,0.24708080808080807,0.03316602815886079,9.0,21,6254204.047619048
MINNESOTA,Honey,2007,2008,9516000.0,9357636.0,10000000.0,8880000.0,10125000.0,9412545.333333334,9664527.2,-0.0642364,0.06284486985290283,5.0,21,12628658.047619049
MISSISSIPPI,Honey,2007,2008,1372000.0,1380000.0,1372000.0,1280000.0,1170000.0,1344000.0,1330200.0,0.0058309037900874635,0.009267930532562488,22.0,21,1267285.7142857143
MISSOURI,Honey,2007,2008,583000.0,644000.0,690000.0,750000.0,656000.0,694666.6666666666,728200.0,-0.06666666666666667,0.004325034248529161,27.0,21,1464968.380952381
MONTANA,Honey,2007,2008,9380000.0,9313462.0,10428000.0,8710000.0,10780000.0,9483820.666666666,9760292.4,-0.10687936325278097,0.06254820205337717,6.0,21,9390174.61904762
NEBRASKA,Honey,2007,2008,2412000.0,2118433.0,3431000.0,2720000.0,4539000.0,2756477.6666666665,3227686.6,-0.3825610609151851,0.014227166581078223,16.0,21,5032454.333333333
NEVADA,Honey,2007,2008,290000.0,157245.0,333000.0,552000.0,770000.0,347415.0,439249.0,-0.5277927927927928,0.001056040388835354,44.0,21,514176.61904761905
NEW JERSEY,Honey,2007,2008,360000.0,474013.0,324000.0,384000.0,324000.0,394004.3333333333,339202.6,0.4630030864197531,0.00318341996777648,31.0,21,422714.90476190473
NEW MEXICO,Honey,2007,2008,288000.0,354000.0,336000.0,343000.0,352000.0,344333.3333333333,326200.0,0.05357142857142857,0.002377425658352986,37.0,21,909666.6666666666
NEW YORK,Honey,2007,2008,3500000.0,3126202.0,3712000.0,4307000.0,4288000.0,3715067.3333333335,4051440.4,-0.15781196120689656,0.020995234033882548,13.0,21,4563873.80952381
NORTH CAROLINA,Honey,2007,2008,624000.0,565741.0,500000.0,540000.0,360000.0,535247.0,481148.2,0.131482,0.0037994552807408947,29.0,21,665035.2857142857
NORTH DAKOTA,Honey,2007,2008,36000000.0,30825479.0,25900000.0,33670000.0,30420000.0,30131826.333333332,30079095.8,0.19017293436293436,0.20702057826446651,1.0,21,25212412.57142857
OHIO,Honey,2007,2008,742000.0,1026496.0,784000.0,1035000.0,928000.0,948498.6666666666,904699.2,0.3093061224489796,0.0068938359564878725,25.0,21,1558068.9523809524
OREGON,Honey,2007,2008,2150000.0,1978000.0,2208000.0,1638000.0,2268000.0,1941333.3333333333,2046800.0,-0.10416666666666667,0.013284033763339566,19.0,21,2532776.8571428573
PENNSYLVANIA,Honey,2007,2008,1104000.0,1050000.0,1120000.0,1568000.0,1620000.0,1246000.0,1341600.0,-0.0625,0.007051686274775806,24.0,21,1412428.5714285714
SOUTH DAKOTA,Honey,2007,2008,21375000.0,13383794.0,10575000.0,17380000.0,22575000.0,13779598.0,15792758.8,0.2656069976359338,0.08988411090878741,3.0,21,19788799.714285713
TENNESSEE,Honey,2007,2008,427000.0,455000.0,385000.0,385000.0,324000.0,408333.3333333333,357800.0,0.18181818181818182,0.0030557307190695157,32.0,21,541876.8095238095
TEXAS,Honey,2007,2008,4928000.0,8554971.0,5740000.0,5964000.0,8816000.0,6752990.333333333,7690994.2,0.4904130662020906,0.05745425864933815,7.0,21,8418141.476190476
UTAH,Honey,2007,2008,1344000.0,1176000.0,1300000.0,1080000.0,1680000.0,1185333.3333333333,1332200.0,-0.09538461538461539,0.007897888627748902,23.0,21,1557302.7142857143
VERMONT,Honey,2007,2008,330000.0,361715.0,336000.0,546000.0,408000.0,414571.6666666667,446543.0,0.0765327380952381,0.0024292387627433626,36.0,21,419051.1904761905
VIRGINIA,Honey,2007,2008,252000.0,276000.0,336000.0,296000.0,266000.0,302666.6666666667,279200.0,-0.17857142857142858,0.0018535861065124976,40.0,21,464108.5238095238
WASHINGTON,Honey,2007,2008,2156000.0,2024000.0,2548000.0,2805000.0,3528000.0,2459000.0,2830600.0,-0.20565149136577707,0.013592964781091649,18.0,21,3143571.4285714286
WEST VIRGINIA,Honey,2007,2008,258000.0,321184.0,252000.0,408000.0,495000.0,327061.3333333333,370436.8,0.27453968253968253,0.002157036956645326,38.0,21,609208.7142857143
WISCONSIN,Honey,2007,2008,4640000.0,5040000.0,5952000.0,5312000.0,5848000.0,5434666.666666667,5570000.0,-0.1532258064516129,0.033848094118923866,8.0,21,6649897.333333333
WYOMING,Honey,2007,2008,2379000.0,3440000.0,3315000.0,2240000.0,2925000.0,2998333.3333333335,3015800.0,0.03770739064856712,0.02310266741450359,12.0,21,2625153.3333333335
ALABAMA,Milk,2007,2008,184000000.0,197000000.0,203000000.0,224000000.0,245000000.0,208000000.0,224200000.0,-0.029556650246305417,0.001061107969082438,43.0,78,828820512.8205128
ALASKA,Milk,2007,2008,7200000.0,9000000.0,10000000.0,14000000.0,15000000.0,11000000.0,13000000.0,-0.1,4.847701381594894e-05,50.0,48,17239583.333333332
ARIZONA,Milk,2007,2008,4351000000.0,4210000000.0,3954000000.0,3742000000.0,3646000000.0,3968666666.6666665,3820800000.0,0.06474456246838645,0.022676469796127224,13.0,78,1089551282.0512822
ARKANSAS,Milk,2007,2008,186000000.0,220000000.0,258000000.0,298000000.0,323000000.0,258666666.66666666,290600000.0,-0.14728682170542637,0.0011849936710565296,42.0,78,906269230.7692307
CALIFORNIA,Milk,2007,2008,41203000000.0,40683000000.0,38830000000.0,37564000000.0,36465000000.0,39025666666.666664,37795800000.0,0.04772083440638682,0.21913226145269452,1.0,78,13619782051.282051
COLORADO,Milk,2007,2008,2935000000.0,2706000000.0,2547000000.0,2348000000.0,2184000000.0,2533666666.6666665,2387600000.0,0.0624263839811543,0.014575422153995314,15.0,78,1156192307.6923077
CONNECTICUT,Milk,2007,2008,364000000.0,365000000.0,367000000.0,384000000.0,392000000.0,372000000.0,384200000.0,-0.005449591280653951,0.0019660122269801513,35.0,78,618410256.4102564
DELAWARE,Milk,2007,2008,110000000.0,113000000.0,114000000.0,123000000.0,125000000.0,116666666.66666667,121000000.0,-0.008771929824561403,0.0006086558401335811,47.0,78,149261538.46153846
FLORIDA,Milk,2007,2008,2061000000.0,2104000000.0,2171000000.0,2273000000.0,2253000000.0,2182666666.6666665,2192400000.0,-0.030861354214647627,0.011332848563195174,19.0,78,1457307692.3076923
GEORGIA,Milk,2007,2008,1355000000.0,1399000000.0,1404000000.0,1398000000.0,1416000000.0,1400333333.3333333,1412200000.0,-0.0035612535612535613,0.00753548248094584,25.0,78,1225615384.6153846
HAWAII,Milk,2007,2008,18500000.0,36000000.0,57000000.0,70000000.0,81000000.0,54333333.333333336,67200000.0,-0.3684210526315789,0.00019390805526379575,48.0,48,131212500.0
IDAHO,Milk,2007,2008,12315000000.0,11549000000.0,10905000000.0,10161000000.0,9093000000.0,10871666666.666666,10096400000.0,0.05905547913801009,0.06220678139559936,4.0,78,2670846153.8461537
ILLINOIS,Milk,2007,2008,1862000000.0,1917000000.0,1983000000.0,1958000000.0,1978000000.0,1952666666.6666667,1976600000.0,-0.03328290468986384,0.010325603942797124,20.0,78,3629551282.051282
INDIANA,Milk,2007,2008,3287000000.0,3371000000.0,3277000000.0,3166000000.0,3027000000.0,3271333333.3333335,3156000000.0,0.028684772657918828,0.018157334841507097,14.0,78,2865217948.717949
IOWA,Milk,2007,2008,4236000000.0,4278000000.0,4126000000.0,4025000000.0,3851000000.0,4143000000.0,4018000000.0,0.036839554047503636,0.02304274056718106,12.0,78,5110333333.333333
KANSAS,Milk,2007,2008,2415000000.0,2187000000.0,2345000000.0,2276000000.0,2216000000.0,2269333333.3333335,2230800000.0,-0.0673773987206823,0.011779914357275592,18.0,78,2021717948.7179487
KENTUCKY,Milk,2007,2008,1210000000.0,1250000000.0,1303000000.0,1367000000.0,1422000000.0,1306666666.6666667,1361400000.0,-0.04067536454336147,0.006732918585548464,26.0,78,2165384615.3846154
LOUISIANA,Milk,2007,2008,319000000.0,349000000.0,396000000.0,434000000.0,479000000.0,393000000.0,435400000.0,-0.11868686868686869,0.001879830869085131,36.0,78,811474358.9743589
MAINE,Milk,2007,2008,603000000.0,587000000.0,574000000.0,595000000.0,612000000.0,585333333.3333334,598400000.0,0.02264808362369338,0.0031617785677735583,32.0,78,647743589.7435898
MARYLAND,Milk,2007,2008,1029000000.0,1051000000.0,1106000000.0,1143000000.0,1116000000.0,1100000000.0,1118600000.0,-0.04972875226039783,0.005661037946729148,29.0,78,1307987179.4871795
MASSACHUSETTS,Milk,2007,2008,254000000.0,255000000.0,278000000.0,290000000.0,296000000.0,274333333.3333333,290200000.0,-0.08273381294964029,0.0013735153914518866,41.0,78,637615384.6153846
MICHIGAN,Milk,2007,2008,7763000000.0,7625000000.0,7115000000.0,6750000000.0,6330000000.0,7163333333.333333,6839000000.0,0.07167955024595925,0.04107080337184563,7.0,78,5218333333.333333
MINNESOTA,Milk,2007,2008,8782000000.0,8656000000.0,8369000000.0,8195000000.0,8102000000.0,8406666666.666667,8316000000.0,0.03429322499701278,0.046624114621206,6.0,78,9191948717.948717
MISSISSIPPI,Milk,2007,2008,291000000.0,324000000.0,344000000.0,382000000.0,379000000.0,350000000.0,370400000.0,-0.05813953488372093,0.0017451724973741617,38.0,78,1025358974.3589743
MISSOURI,Milk,2007,2008,1615000000.0,1678000000.0,1840000000.0,1875000000.0,1847000000.0,1797666666.6666667,1825200000.0,-0.08804347826086957,0.009038269909240258,23.0,78,3149230769.230769
MONTANA,Milk,2007,2008,313000000.0,333000000.0,354000000.0,372000000.0,348000000.0,353000000.0,350400000.0,-0.059322033898305086,0.0017936495111901107,37.0,78,452435897.4358974
NEBRASKA,Milk,2007,2008,1083000000.0,1075000000.0,1118000000.0,1077000000.0,1049000000.0,1090000000.0,1089600000.0,-0.038461538461538464,0.0057903099835716785,28.0,78,1821653846.1538463
NEVADA,Milk,2007,2008,653000000.0,553000000.0,544000000.0,542000000.0,509000000.0,546333333.3333334,526600000.0,0.016544117647058824,0.00297864318224664,33.0,78,213269230.76923078
NEW HAMPSHIRE,Milk,2007,2008,299000000.0,290000000.0,293000000.0,302000000.0,303000000.0,295000000.0,298600000.0,-0.010238907849829351,0.0015620371118472436,40.0,78,350243589.74358976
NEW JERSEY,Milk,2007,2008,169000000.0,168000000.0,178000000.0,192000000.0,200000000.0,179333333.33333334,190800000.0,-0.056179775280898875,0.0009049042578977135,45.0,78,713410256.4102564
NEW MEXICO,Milk,2007,2008,7865000000.0,7290000000.0,7605000000.0,6951000000.0,6737000000.0,7282000000.0,7049800000.0,-0.04142011834319527,0.03926638119091864,9.0,78,1382910256.4102564
NEW YORK,Milk,2007,2008,12432000000.0,12103000000.0,12045000000.0,12078000000.0,11650000000.0,12075333333.333334,11965600000.0,0.004815276048152761,0.06519081091271445,3.0,78,9984333333.333334
NORTH CAROLINA,Milk,2007,2008,892000000.0,921000000.0,944000000.0,1012000000.0,1006000000.0,959000000.0,985400000.0,-0.024364406779661018,0.004960814413832108,31.0,78,1439551282.0512822
NORTH DAKOTA,Milk,2007,2008,418000000.0,444000000.0,470000000.0,468000000.0,465000000.0,460666666.6666667,469400000.0,-0.05531914893617021,0.0023915326815868144,34.0,78,1356551282.0512822
OHIO,Milk,2007,2008,5135000000.0,4980000000.0,4860000000.0,4743000000.0,4560000000.0,4861000000.0,4726600000.0,0.024691358024691357,0.02682394764482508,11.0,78,4757076923.076923
OKLAHOMA,Milk,2007,2008,1061000000.0,1144000000.0,1214000000.0,1236000000.0,1263000000.0,1198000000.0,1233800000.0,-0.057660626029654036,0.006161967089493954,27.0,78,1590410256.4102564
OREGON,Milk,2007,2008,2254000000.0,2233000000.0,2242000000.0,2284000000.0,2270000000.0,2253000000.0,2244000000.0,-0.004014272970561998,0.012027685761223775,17.0,78,1357602564.102564
PENNSYLVANIA,Milk,2007,2008,10575000000.0,10682000000.0,10742000000.0,10503000000.0,10062000000.0,10642333333.333334,10465400000.0,-0.005585552038726494,0.05753682906466295,5.0,78,7522948717.948718
RHODE ISLAND,Milk,2007,2008,19900000.0,18000000.0,19000000.0,19000000.0,20000000.0,18666666.666666668,19600000.0,-0.05263157894736842,9.695402763189788e-05,49.0,78,84023076.92307693
SOUTH CAROLINA,Milk,2007,2008,323000000.0,322000000.0,277000000.0,288000000.0,287000000.0,295666666.6666667,298400000.0,0.1624548736462094,0.0017343998276372842,39.0,78,503038461.53846157
SOUTH DAKOTA,Milk,2007,2008,1796000000.0,1641000000.0,1505000000.0,1437000000.0,1347000000.0,1527666666.6666667,1452000000.0,0.09036544850498339,0.008838975519108023,24.0,78,1591192307.6923077
TENNESSEE,Milk,2007,2008,948000000.0,999000000.0,1049000000.0,1102000000.0,1155000000.0,1050000000.0,1102000000.0,-0.047664442326024785,0.005380948533570332,30.0,78,1976153846.1538463
TEXAS,Milk,2007,2008,8416000000.0,7384000000.0,7157000000.0,6444000000.0,6009000000.0,6995000000.0,6524800000.0,0.03171719994411066,0.039772696668551884,8.0,78,4112525641.025641
UTAH,Milk,2007,2008,1784000000.0,1732000000.0,1747000000.0,1661000000.0,1616000000.0,1713333333.3333333,1675600000.0,-0.008586147681740127,0.00932913199213595,22.0,78,952589743.5897436
VERMONT,Milk,2007,2008,2576000000.0,2531000000.0,2592000000.0,2641000000.0,2594000000.0,2588000000.0,2599000000.0,-0.02353395061728395,0.013632813552018529,16.0,78,1986474358.974359
VIRGINIA,Milk,2007,2008,1726000000.0,1753000000.0,1771000000.0,1784000000.0,1731000000.0,1769333333.3333333,1754000000.0,-0.010163749294184076,0.009442245024373165,21.0,78,1807679487.1794872
WASHINGTON,Milk,2007,2008,5696000000.0,5531000000.0,5464000000.0,5608000000.0,5416000000.0,5534333333.333333,5520000000.0,0.01226207906295754,0.02979181815733484,10.0,78,2935525641.025641
WEST VIRGINIA,Milk,2007,2008,181000000.0,195000000.0,200000000.0,194000000.0,194000000.0,196333333.33333334,199800000.0,-0.025,0.0010503352993455604,44.0,78,520000000.0
WISCONSIN,Milk,2007,2008,24472000000.0,24080000000.0,23398000000.0,22866000000.0,22085000000.0,23448000000.0,22939000000.0,0.029147790409436703,0.1297029436320056,2.0,78,18615897435.897434
WYOMING,Milk,2007,2008,135700000.0,134000000.0,118000000.0,73000000.0,63000000.0,108333333.33333333,88400000.0,0.13559322033898305,0.0007217688723707953,46.0,78,174383333.33333334
CALIFORNIA,Yogurt,2007,2008,581768000.0,559921000.0,543345000.0,511990000.0,454302000.0,538418666.6666666,509756800.0,0.030507320394960843,0.431462857750513,1.0,18,326509000.0
NEW YORK,Yogurt,2007,2008,224988000.0,234740000.0,236987000.0,232307000.0,227795000.0,234678000.0,238713800.0,-0.009481532742302321,0.18088550211253984,2.0,18,226643555.55555555
TENNESSEE,Yogurt,2007,2008,258078000.0,193536000.0,155331000.0,99595000.0,38949000.0,149487333.33333334,97563200.0,0.24595863027985398,0.14913460226996894,3.0,6,81330833.33333333
UTAH,Yogurt,2007,2008,208897000.0,140948000.0,163713000.0,171509000.0,165503000.0,158723333.33333334,152776400.0,-0.13905432067093024,0.10861144138944477,5.0,5,152776400.0
WISCONSIN,Yogurt,2007,2008,162847000.0,147282000.0,144534000.0,124974000.0,98012000.0,138930000.0,119252400.0,0.019012827431607787,0.11349228304566368,4.0,16,67214312.5
CALIFORNIA,Cheese,2008,2009,2057375000.0,2113236000.0,2287248000.0,2206598000.0,2136699000.0,2202360666.6666665,2147320200.0,-0.07607920085622548,0.2410172918863342,2.0,39,813596282.051282
IDAHO,Cheese,2008,2009,831641000.0,829406000.0,789085000.0,803896000.0,769256000.0,807462333.3333334,781977600.0,0.05109842412414379,0.09459482423840826,3.0,35,302720371.4285714
ILLINOIS,Cheese,2008,2009,82508000.0,70606000.0,76764000.0,80380000.0,93236000.0,75916666.66666667,82919000.0,-0.08021989474232713,0.008052705382137402,13.0,39,98346358.97435898
IOWA,Cheese,2008,2009,219913000.0,167450000.0,147241000.0,148140000.0,152627000.0,154277000.0,154043000.0,0.13725117324658215,0.019097888511442482,10.0,39,210634487.17948717
MINNESOTA,Cheese,2008,2009,649490000.0,641748000.0,610339000.0,624267000.0,629534000.0,625451333.3333334,625971200.0,0.05146156480251139,0.07319218725853203,5.0,39,544628128.2051282
NEW JERSEY,Cheese,2008,2009,32371000.0,30455000.0,41828000.0,25622000.0,13655000.0,32635000.0,24689200.0,-0.27189920627330977,0.003473432037121414,14.0,27,28017185.185185187
NEW MEXICO,Cheese,2008,2009,609283000.0,602890000.0,602324000.0,579411000.0,189686000.0,594875000.0,493577750.0,0.0009396935868403052,0.06876038223149332,6.0,4,493577750.0
